plot_area_code,gedi_shot_number,biwf,l4_agbd,beam,time,rh_100,num_modes,l4_agbd_se,pft,region,modis_treecover,modis_nonvegetated,landsat_treecover,hse,k_allom,studysite
MAB05h,24970200100062758,51.01263945813739,244.8239288330078,BEAM0010,2019-05-22T19:47:19Z,41.29999923706055,9,17.121458053588867,2,4,54,10,63,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062759,53.3453090724999,268.75567626953125,BEAM0010,2019-05-22T19:47:19Z,41.150001525878906,8,17.12057113647461,2,4,54,10,90,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062760,65.6800634318973,285.3644714355469,BEAM0010,2019-05-22T19:47:19Z,39.959999084472656,9,17.12181854248047,2,4,51,10,95,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062761,72.02934663849193,330.8233337402344,BEAM0010,2019-05-22T19:47:19Z,43.36000061035156,10,17.12189292907715,2,4,51,10,90,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062762,170.16702220286282,924.90325927734375,BEAM0010,2019-05-22T19:47:19Z,67.839996337890625,15,17.153461456298828,2,4,51,10,93,1.350000023841858,1,MABOUNIE
MAB11h,24970600100272786,23.878419006473454,132.1009521484375,BEAM0110,2019-05-22T19:47:19Z,36.779998779296875,5,17.127342224121094,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB11h,24970600100272787,39.85613254364594,202.09051513671875,BEAM0110,2019-05-22T19:47:19Z,44.5,8,17.135690689086914,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060779,126.3607448812962,598.51947021484375,BEAM1000,2022-01-08T00:29:30Z,57.25,16,17.13228988647461,2,4,54,10,90,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060780,83.58970292482482,377.7257385253906,BEAM1000,2022-01-08T00:29:30Z,43.68000030517578,9,17.125144958496094,2,4,54,10,59,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060781,69.86143206156389,332.8814697265625,BEAM1000,2022-01-08T00:29:30Z,43.97999954223633,12,17.121841430664062,2,4,54,10,76,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060782,86.67050939677308,402.9937744140625,BEAM1000,2022-01-08T00:29:30Z,43.2400016784668,14,17.129291534423828,2,4,54,10,86,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060783,69.05502883850623,318.1861267089844,BEAM1000,2022-01-08T00:29:30Z,43.61000061035156,10,17.12148666381836,2,4,53,10,76,1.350000023841858,1,MABOUNIE
